,0,1,2,3
5847,Temp,29.20,,
5853,Temp,29.20,,
5859,Temp,29.20,,
5865,Temp,29.20,,
5871,Temp,29.20,,
5877,Temp,29.20,,
5883,Temp,29.20,,
5889,Temp,29.20,,
5895,Temp,29.20,,
5901,Temp,29.20,,
5907,Temp,29.20,,
5913,Temp,29.20,,
5919,Temp,29.20,,
5925,Temp,29.20,,
5931,Temp,29.20,,
5937,Temp,29.20,,
5943,Temp,29.20,,
5949,Temp,29.20,,
5955,Temp,29.20,,
5961,Temp,29.30,,
5967,Temp,29.20,,
5973,Temp,29.30,,
5979,Temp,29.20,,
5985,Temp,29.30,,
5991,Temp,29.30,,
5997,Temp,29.30,,
6003,Temp,29.30,,
6009,Temp,29.30,,
6015,Temp,29.30,,
6021,Temp,29.30,,
6027,Temp,29.30,,
6033,Temp,29.30,,
6039,Temp,29.30,,
6045,Temp,29.30,,
6051,Temp,29.30,,
6057,Temp,29.30,,
6063,Temp,29.30,,
6069,Temp,29.30,,
6075,Temp,29.30,,
6081,Temp,29.30,,
6087,Temp,29.30,,
6093,Temp,29.30,,
6099,Temp,29.30,,
6105,Temp,29.30,,
6111,Temp,29.30,,
6117,Temp,29.30,,
6123,Temp,29.30,,
6129,Temp,29.30,,
6135,Temp,29.30,,
6141,Temp,29.30,,
6147,Temp,29.30,,
6153,Temp,29.30,,
6159,Temp,29.30,,
6165,Temp,29.30,,
6171,Temp,29.30,,
6177,Temp,29.30,,
6183,Temp,29.30,,
6189,Temp,29.30,,
6195,Temp,29.30,,
6201,Temp,29.30,,
6207,Temp,29.30,,
6213,Temp,29.30,,
6219,Temp,29.30,,
6225,Temp,29.30,,
6231,Temp,29.30,,
6237,Temp,29.30,,
6243,Temp,29.30,,
6249,Temp,29.30,,
6255,Temp,29.30,,
6261,Temp,29.30,,
6267,Temp,29.30,,
6273,Temp,29.30,,
6279,Temp,29.30,,
6285,Temp,29.30,,
6291,Temp,29.30,,
6297,Temp,29.30,,
6303,Temp,29.30,,
6309,Temp,29.30,,
6315,Temp,29.30,,
6321,Temp,29.30,,
6327,Temp,29.30,,
6333,Temp,29.30,,
6339,Temp,29.30,,
6345,Temp,29.30,,
6351,Temp,29.30,,
6357,Temp,29.30,,
6363,Temp,29.30,,
6369,Temp,29.40,,
6375,Temp,29.30,,
6381,Temp,29.30,,
6387,Temp,29.30,,
6393,Temp,29.30,,
6399,Temp,29.40,,
6405,Temp,29.40,,
6411,Temp,29.30,,
6417,Temp,29.40,,
6423,Temp,29.30,,
6429,Temp,29.40,,
6435,Temp,29.40,,
6441,Temp,29.40,,
6447,Temp,29.40,,
6453,Temp,29.40,,
6459,Temp,29.40,,
6465,Temp,29.40,,
6471,Temp,29.40,,
6477,Temp,29.40,,
6483,Temp,29.40,,
6489,Temp,29.40,,
6495,Temp,29.40,,
6501,Temp,29.40,,
6507,Temp,29.40,,
6513,Temp,29.40,,
