,0,1,2,3
2981,Mag,-145,268,-609
2987,Mag,-144,270,-607
2993,Mag,-145,269,-607
2999,Mag,-146,268,-607
3005,Mag,-145,268,-605
3011,Mag,-147,270,-609
3017,Mag,-148,267,-608
3023,Mag,-142,267,-608
3029,Mag,-145,269,-609
3035,Mag,-141,269,-606
3041,Mag,-144,268,-609
3047,Mag,-144,265,-608
3053,Mag,-141,267,-608
3059,Mag,-146,270,-610
3065,Mag,-143,267,-608
3071,Mag,-144,273,-610
3077,Mag,-146,264,-609
3083,Mag,-146,269,-607
3089,Mag,-146,270,-606
3095,Mag,-137,270,-607
3101,Mag,-144,271,-610
3107,Mag,-147,271,-609
3113,Mag,-138,269,-610
3119,Mag,-139,271,-610
3125,Mag,-137,271,-608
3131,Mag,-145,273,-610
3137,Mag,-140,271,-611
3143,Mag,-142,273,-607
3149,Mag,-142,272,-608
3155,Mag,-139,270,-609
3161,Mag,-140,272,-609
3167,Mag,-144,273,-607
3173,Mag,-148,275,-606
3179,Mag,-144,267,-609
3185,Mag,-146,271,-608
3191,Mag,-147,274,-607
3197,Mag,-144,271,-609
3203,Mag,-142,273,-604
3209,Mag,-144,275,-605
3215,Mag,-152,272,-607
3221,Mag,-149,270,-604
3227,Mag,-155,273,-604
3233,Mag,-148,266,-607
3239,Mag,-147,268,-606
3245,Mag,-148,272,-606
3251,Mag,-145,272,-607
3257,Mag,-147,272,-606
3263,Mag,-144,277,-608
3269,Mag,-149,273,-608
3275,Mag,-145,268,-608
3281,Mag,-149,269,-606
3287,Mag,-150,273,-607
3293,Mag,-149,271,-606
3299,Mag,-151,269,-604
3305,Mag,-153,265,-606
3311,Mag,-155,249,-612
3317,Mag,-162,247,-608
3323,Mag,-162,245,-608
3329,Mag,-157,245,-610
3335,Mag,-161,245,-609
3341,Mag,-161,248,-610
3347,Mag,-155,254,-607
3353,Mag,-161,256,-609
3359,Mag,-158,252,-609
3365,Mag,-158,258,-608
3371,Mag,-154,257,-608
3377,Mag,-152,253,-611
3383,Mag,-159,250,-611
3389,Mag,-158,255,-609
3395,Mag,-153,252,-609
3401,Mag,-156,256,-608
3407,Mag,-162,254,-609
3413,Mag,-159,252,-607
3419,Mag,-160,250,-609
3425,Mag,-157,251,-606
3431,Mag,-167,253,-605
3437,Mag,-163,254,-605
3443,Mag,-167,254,-608
3449,Mag,-161,250,-606
3455,Mag,-162,255,-604
3461,Mag,-161,252,-605
3467,Mag,-162,263,-601
3473,Mag,-159,269,-604
3479,Mag,-153,277,-601
3485,Mag,-147,280,-602
3491,Mag,-146,275,-604
3497,Mag,-145,280,-599
3503,Mag,-144,282,-599
3509,Mag,-144,277,-602
3515,Mag,-146,282,-602
3521,Mag,-142,277,-603
3527,Mag,-142,269,-606
3533,Mag,-141,266,-609
3539,Mag,-146,258,-607
3545,Mag,-145,257,-610
3551,Mag,-152,258,-606
3557,Mag,-150,258,-606
3563,Mag,-146,252,-608
3569,Mag,-150,246,-609
3575,Mag,-150,248,-611
3581,Mag,-151,244,-610
3587,Mag,-145,224,-617
3593,Mag,-145,219,-618
3599,Mag,-147,218,-616
3605,Mag,-147,217,-615
3611,Mag,-145,215,-617
3617,Mag,-146,216,-615
3623,Mag,-153,220,-612
3629,Mag,-157,221,-612
3635,Mag,-153,220,-613
3641,Mag,-153,224,-613
3647,Mag,-153,221,-613
3653,Mag,-157,230,-612
3659,Mag,-156,237,-611
3665,Mag,-161,240,-612
3671,Mag,-157,234,-608
3677,Mag,-158,234,-606
3683,Mag,-158,234,-610
3689,Mag,-161,235,-607
3695,Mag,-165,241,-605
3701,Mag,-165,236,-607
3707,Mag,-172,239,-601
3713,Mag,-172,240,-601
3719,Mag,-175,242,-601
3725,Mag,-175,242,-599
3731,Mag,-171,244,-601
3737,Mag,-171,244,-602
3743,Mag,-169,244,-600
3749,Mag,-173,249,-597
3755,Mag,-170,248,-596
3761,Mag,-172,249,-600
3767,Mag,-175,247,-600
3773,Mag,-173,249,-597
3779,Mag,-174,248,-598
3785,Mag,-174,245,-597
3791,Mag,-173,247,-597
3797,Mag,-173,246,-599
3803,Mag,-168,252,-599
3809,Mag,-169,254,-597
3815,Mag,-169,254,-598
3821,Mag,-169,251,-597
3827,Mag,-169,255,-599
3833,Mag,-172,254,-598
3839,Mag,-171,255,-598
3845,Mag,-168,259,-599
3851,Mag,-172,259,-596
3857,Mag,-172,251,-597
3863,Mag,-174,249,-600
3869,Mag,-173,247,-598
3875,Mag,-174,241,-601
3881,Mag,-173,243,-599
3887,Mag,-175,242,-597
3893,Mag,-173,243,-596
3899,Mag,-175,243,-598
3905,Mag,-175,244,-596
3911,Mag,-173,240,-597
3917,Mag,-175,239,-601
3923,Mag,-173,235,-603
3929,Mag,-169,240,-601
3935,Mag,-170,232,-603
3941,Mag,-171,234,-603
3947,Mag,-169,228,-601
3953,Mag,-170,230,-602
3959,Mag,-171,231,-604
3965,Mag,-174,227,-603
3971,Mag,-169,226,-602
3977,Mag,-169,220,-602
3983,Mag,-171,217,-603
3989,Mag,-166,222,-602
3995,Mag,-170,222,-604
4001,Mag,-170,220,-601
4007,Mag,-180,220,-598
4013,Mag,-176,215,-600
4019,Mag,-176,223,-601
4025,Mag,-173,219,-600
4031,Mag,-178,220,-596
4037,Mag,-183,216,-599
4043,Mag,-180,219,-596
4049,Mag,-177,223,-597
4055,Mag,-180,218,-597
4061,Mag,-180,217,-596
4067,Mag,-178,216,-597
4073,Mag,-173,209,-602
4079,Mag,-167,209,-600
4085,Mag,-178,208,-598
4091,Mag,-178,216,-596
4097,Mag,-179,210,-597
4103,Mag,-174,210,-597
4109,Mag,-182,211,-596
4115,Mag,-180,212,-597
4121,Mag,-178,212,-598
4127,Mag,-181,209,-596
4133,Mag,-178,214,-597
4139,Mag,-179,206,-596
4145,Mag,-177,211,-598
4151,Mag,-179,211,-597
4157,Mag,-174,213,-600
4163,Mag,-177,212,-600
4169,Mag,-181,205,-597
4175,Mag,-180,205,-596
4181,Mag,-180,199,-594
